time;esti_vx;esti_vy;esti_vz;meas_vx;meas_vy;meas_vz
26,098900000000103;390,8390389281493;-157,8576457586896;20,990339407664788;504,9;-256,9;40,5
26,198900000000105;393,35179499995985;-160,170165776824;21,42491627168126;508,6;-253,4;33,3
26,298900000000106;395,89628307689725;-162,56225584587415;21,53700855222592;512,6;-259,0;24,6
26,398900000000108;398,46969234112487;-164,82383456865455;21,1614825353025;516,5;-256,0;10,9
26,49890000000011;401,0564693328644;-166,9846854683329;20,72154579226181;519,7;-254,1;8,7
26,59890000000011;403,5859145104407;-168,950430180927;20,17004704777811;519,6;-248,2;5,1
26,698900000000112;406,1851436594481;-170,919424046484;19,15082686930802;525,4;-250,3;-8,7
26,798900000000113;408,7843872305282;-172,60598000337146;17,90634140057312;528,0;-240,6;-16,1
26,898900000000115;411,3836450014645;-174,06292211339814;16,426891483361686;530,6;-232,8;-24,0
26,998900000000116;414,00212061402664;-175,2377182306365;14,646634417237593;534,1;-222,6;-34,0
27,098900000000118;416,605263880288;-176,11541385983065;12,71740471151642;536,0;-211,5;-40,0
27,19890000000012;419,2616823612035;-176,9428206273385;10,760963944793005;541,1;-210,3;-42,7
27,29890000000012;421,9147615808063;-177,61465777306336;8,958321761702424;543,6;-204,7;-40,3
27,398900000000122;424,47708882609527;-178,09354382495795;7,279335892460707;542,0;-197,4;-38,6
27,498900000000123;426,9762057645033;-178,42771638343382;5,790248256692282;541,6;-191,9;-34,9
27,598900000000125;429,4027925077908;-178,7392781169261;4,646751870069545;540,7;-191,3;-26,6
27,698900000000126;431,7669318205547;-179,05055997280047;3,9178446395713347;540,2;-191,6;-16,0
27,798900000000128;434,0763575510861;-179,2913769221579;3,4688573620605214;540,0;-189,0;-8,8
27,89890000000013;436,33010350342454;-179,59171607985346;3,39581899269552;539,7;-191,7;1,4
27,99890000000013;438,51868909202534;-179,99370407373314;3,9078705961181;538,9;-196,2;17,9
28,098900000000132;440,67977851883717;-180,44163163154084;4,804307324681927;539,8;-198,5;29,3
28,198900000000133;442,8374297814398;-180,88355829444663;5,951526290248767;541,8;-198,7;37,3
28,298900000000135;445,04719372300275;-181,54956787146807;7,407751021453156;546,4;-208,4;47,2
28,398900000000136;447,3463658305818;-182,33499997810063;8,85846043760586;552,8;-214,0;48,5
28,498900000000138;449,65408972666904;-183,10626219152348;10,169695098739474;555,5;-214,2;46,0
28,59890000000014;451,9637817322377;-183,9290484292964;11,371091589953961;557,9;-217,1;44,2
28,69890000000014;454,2604636745866;-185,0151072493443;12,794852240701433;559,6;-228,8;51,7
28,798900000000142;456,5145407833007;-186,3483847358417;14,260138520567587;559,9;-240,1;54,3
28,898900000000143;458,8613480150031;-187,52353037218603;14,872300203854856;566,5;-234,9;31,6
28,998900000000145;461,23702818817713;-188,86386502934252;15,466380672380087;570,2;-242,9;31,7
29,098900000000146;463,64523272580965;-190,07736230998444;15,499340911404776;574,1;-239,0;16,4
29,198900000000148;466,0788664290999;-191,39703062676054;15,284011463560937;577,7;-244,6;9,4
29,29890000000015;468,456304571356;-192,63634947941128;15,093935809098484;577,5;-242,6;9,9
29,39890000000015;470,8427584821912;-193,80452487368706;14,674035582631197;580,3;-240,9;3,2
29,498900000000152;473,2551057272688;-194,98073170730007;13,912391786025584;583,9;-242,4;-6,9
29,598900000000153;475,79734704371157;-196,20350205148216;12,743401047315537;592,4;-245,5;-19,2
29,698900000000155;478,4475071486439;-197,39667636190242;11,050820451966091;600,0;-245,5;-35,2
29,798900000000156;481,21395200674937;-198,43753039841022;9,357977924113758;608,1;-240,4;-36,9
29,898900000000157;483,9597748990612;-199,32006932655105;7,784915372326659;609,9;-234,9;-35,2
29,99890000000016;486,7216894122262;-200,07716986693302;6,320343372589397;613,4;-230,6;-33,7
30,09890000000016;489,4716136288686;-200,7893210548377;4,868642122161505;615,6;-229,5;-34,8
30,19890000000016;492,2311407828508;-201,38499875009572;3,6694225583839346;618,8;-225,4;-29,1
30,298900000000163;494,9104490673296;-201,7508427332232;2,946775715397284;617,8;-216,5;-16,8
30,398900000000165;497,581663472736;-202,05216253223497;2,387325520400333;620,1;-214,2;-12,9
30,498900000000166;500,23215430882055;-202,4091196494233;2,228906219061684;621,8;-216,8;-2,1
30,598900000000167;502,77914811097963;-202,7429145372955;2,6409392918041132;619,6;-216,2;13,9
30,69890000000017;505,37421472446414;-202,98875693643535;3,3137951092887876;624,4;-212,9;21,7
30,79890000000017;508,0462006903231;-203,63285623979888;4,820777102047301;630,6;-229,6;46,0
30,89890000000017;510,8724129200552;-204,5009856123787;6,602881651003244;640,5;-239,5;55,3
30,998900000000173;513,8474268769203;-205,7619916161196;8,50918100969457;650,3;-256,6;60,6
31,098900000000175;516,9061892259504;-207,33375295535126;10,450561701436339;657,2;-270,7;63,5
31,198900000000176;520,0319768602654;-209,28378057135788;12,18925027427846;663,4;-287,9;59,7
31,298900000000177;523,1444115054359;-211,25438090223392;13,291105965865563;665,9;-290,7;43,4
31,39890000000018;526,2800515591687;-213,33703130540016;13,753898741705886;670,1;-297,3;26,4
31,49890000000018;529,4277332248741;-215,42010160067574;14,037956079132702;673,8;-299,4;21,8
31,59890000000018;532,6490778258174;-217,60523853242964;14,308454762346054;680,4;-305,7;21,7
31,698900000000183;535,867832954282;-219,54869492659205;14,17400212687246;683,5;-297,9;10,5
31,798900000000184;539,1075249311557;-221,28052445849457;13,723032282499508;687,7;-291,1;1,4
31,898900000000186;542,3655732967129;-222,87120022242658;12,924354996696245;691,8;-287,0;-8,9
31,998900000000187;545,7248019288937;-224,4185344050907;11,892626436336357;699,8;-286,8;-16,3
32,098900000000185;549,2043892251727;-225,98650651006767;10,579588221018275;708,8;-289,2;-25,3
32,19890000000019;552,6822780780979;-227,30111155692836;9,35526961305156;712,2;-280,3;-24,1
